8, 151680, Note_on_c, 0, 74, 85
8, 151680, Note_on_c, 0, 79, 89
8, 151680, Note_on_c, 0, 83, 87
8, 151800, Note_off_c, 0, 74, 64
8, 151800, Note_off_c, 0, 79, 64
8, 151800, Note_off_c, 0, 83, 64
8, 152400, Note_on_c, 0, 74, 85
8, 152400, Note_on_c, 0, 79, 89
8, 152400, Note_on_c, 0, 83, 87
8, 152520, Note_off_c, 0, 74, 64
8, 152520, Note_off_c, 0, 79, 64
8, 152520, Note_off_c, 0, 83, 64
8, 153120, Note_on_c, 0, 74, 85
8, 153120, Note_on_c, 0, 79, 89
8, 153120, Note_on_c, 0, 83, 87
8, 153240, Note_off_c, 0, 74, 64
8, 153240, Note_off_c, 0, 79, 64
8, 153240, Note_off_c, 0, 83, 64
8, 155040, Note_on_c, 0, 76, 81
8, 155040, Note_on_c, 0, 79, 93
8, 155040, Note_on_c, 0, 83, 81
8, 155160, Note_off_c, 0, 76, 64
8, 155160, Note_off_c, 0, 79, 64
8, 155160, Note_off_c, 0, 83, 64
8, 155520, Note_on_c, 0, 72, 88
8, 155520, Note_on_c, 0, 76, 84
8, 155520, Note_on_c, 0, 79, 87
8, 155640, Note_off_c, 0, 76, 64
8, 155640, Note_off_c, 0, 79, 64
8, 155641, Note_off_c, 0, 72, 64
8, 156240, Note_on_c, 0, 72, 78
8, 156240, Note_on_c, 0, 76, 79
8, 156240, Note_on_c, 0, 79, 86
8, 156360, Note_off_c, 0, 72, 64
8, 156364, Note_off_c, 0, 76, 64
8, 156375, Note_off_c, 0, 79, 64
8, 156960, Note_on_c, 0, 72, 87
8, 156960, Note_on_c, 0, 76, 83
8, 156960, Note_on_c, 0, 79, 86
8, 157060, Note_off_c, 0, 79, 64
8, 157080, Note_off_c, 0, 72, 64
8, 157080, Note_off_c, 0, 76, 64
8, 159360, Note_on_c, 0, 74, 85
8, 159360, Note_on_c, 0, 79, 89
8, 159360, Note_on_c, 0, 83, 87
8, 159480, Note_off_c, 0, 74, 64
8, 159480, Note_off_c, 0, 79, 64
8, 159480, Note_off_c, 0, 83, 64
8, 160080, Note_on_c, 0, 74, 85
8, 160080, Note_on_c, 0, 79, 89
8, 160080, Note_on_c, 0, 83, 87
8, 160200, Note_off_c, 0, 74, 64
8, 160200, Note_off_c, 0, 79, 64
8, 160200, Note_off_c, 0, 83, 64
8, 160800, Note_on_c, 0, 74, 85
8, 160800, Note_on_c, 0, 79, 89
8, 160800, Note_on_c, 0, 83, 87
8, 160920, Note_off_c, 0, 74, 64
8, 160920, Note_off_c, 0, 79, 64
8, 160920, Note_off_c, 0, 83, 64
8, 162720, Note_on_c, 0, 76, 81
8, 162720, Note_on_c, 0, 79, 93
8, 162720, Note_on_c, 0, 83, 81
8, 162840, Note_off_c, 0, 76, 64
8, 162840, Note_off_c, 0, 79, 64
8, 162840, Note_off_c, 0, 83, 64
8, 162840, End_track
# Instrument Number for Track 9: 9
9, 0, Start_track
9, 15360, Channel_prefix, 0
9, 15360, Title_t, "Water Rings"
# Instrument Name for Track 9: Water Rings
# Instrument Number for Track 9: 9
9, 15360, Instrument_name_t, "Water Rings"
9, 16800, Note_on_c, 0, 62, 69
9, 17520, Note_off_c, 0, 62, 64
9, 20640, Note_on_c, 0, 62, 74
9, 21359, Note_off_c, 0, 62, 64
9, 24960, Note_on_c, 0, 60, 80
9, 25913, Note_off_c, 0, 60, 64
9, 26880, Note_on_c, 0, 62, 86
9, 27766, Note_off_c, 0, 62, 64
9, 28800, Note_on_c, 0, 59, 86
9, 29686, Note_off_c, 0, 59, 64
9, 30720, Note_on_c, 0, 64, 86
9, 31606, Note_off_c, 0, 64, 64
9, 32640, Note_on_c, 0, 60, 80
9, 33593, Note_off_c, 0, 60, 64
9, 34560, Note_on_c, 0, 62, 86
9, 35446, Note_off_c, 0, 62, 64
9, 36480, Note_on_c, 0, 59, 86
9, 37366, Note_off_c, 0, 59, 64
9, 38400, Note_on_c, 0, 64, 86
9, 39286, Note_off_c, 0, 64, 64
9, 47280, Note_on_c, 0, 74, 86
9, 47424, Note_off_c, 0, 74, 64
9, 47760, Note_on_c, 0, 76, 83
9, 47821, Note_off_c, 0, 76, 64
9, 51117, Note_on_c, 0, 74, 86
9, 51260, Note_off_c, 0, 74, 64
9, 51597, Note_on_c, 0, 69, 83
9, 51720, Note_off_c, 0, 69, 64
9, 61680, Note_on_c, 0, 74, 89
9, 61779, Note_off_c, 0, 74, 64
9, 62160, Note_on_c, 0, 71, 85
9, 62240, Note_off_c, 0, 71, 64
9, 62640, Note_on_c, 0, 71, 81
9, 62749, Note_off_c, 0, 71, 64
9, 62880, Note_on_c, 0, 69, 74
9, 63014, Note_off_c, 0, 69, 64
9, 63120, Note_on_c, 0, 67, 69
9, 63204, Note_off_c, 0, 67, 64
9, 78240, Note_on_c, 0, 62, 69
9, 78960, Note_off_c, 0, 62, 64
9, 82080, Note_on_c, 0, 62, 74
9, 82799, Note_off_c, 0, 62, 64
9, 86400, Note_on_c, 0, 60, 91
9, 87353, Note_off_c, 0, 60, 64
9, 88320, Note_on_c, 0, 62, 86
9, 89280, Note_off_c, 0, 62, 64
9, 90240, Note_on_c, 0, 59, 86
9, 91200, Note_off_c, 0, 59, 64
9, 92160, Note_on_c, 0, 64, 86
9, 93120, Note_off_c, 0, 64, 64
9, 94080, Note_on_c, 0, 60, 87
9, 95033, Note_off_c, 0, 60, 64
9, 96000, Note_on_c, 0, 62, 86
9, 96886, Note_off_c, 0, 62, 64
9, 97920, Note_on_c, 0, 59, 86
9, 98806, Note_off_c, 0, 59, 64
9, 99840, Note_on_c, 0, 64, 86
9, 100760, Note_off_c, 0, 64, 64
9, 108720, Note_on_c, 0, 74, 86
9, 108864, Note_off_c, 0, 74, 64
9, 109200, Note_on_c, 0, 76, 83
9, 109261, Note_off_c, 0, 76, 64
9, 112557, Note_on_c, 0, 74, 86
9, 112700, Note_off_c, 0, 74, 64
9, 113037, Note_on_c, 0, 69, 83
9, 113160, Note_off_c, 0, 69, 64
9, 153607, Note_on_c, 0, 74, 68
9, 155104, Note_on_c, 0, 74, 0
9, 161287, Note_on_c, 0, 71, 68
9, 162784, Note_on_c, 0, 71, 0
9, 168967, Note_on_c, 0, 74, 68
9, 170464, Note_on_c, 0, 74, 0
9, 176647, Note_on_c, 0, 71, 68
9, 178144, Note_on_c, 0, 71, 0
9, 178144, End_track
# Instrument Number for Track 10: 10
10, 0, Start_track
10, 9600, Channel_prefix, 0
10, 9600, Title_t, "mel"
# Instrument Name for Track 10: Eastern Voices Solo
# Instrument Number for Track 10: 10
10, 9600, Instrument_name_t, "Eastern Voices Solo"
10, 9840, Note_on_c, 0, 67, 92
10, 10054, Note_off_c, 0, 67, 64
10, 10080, Note_on_c, 0, 62, 82
10, 10194, Note_off_c, 0, 62, 64
10, 10320, Note_on_c, 0, 62, 66
10, 10423, Note_off_c, 0, 62, 64
10, 10560, Note_on_c, 0, 67, 92
10, 10800, Note_off_c, 0, 67, 64
10, 10800, Note_on_c, 0, 62, 79
10, 10866, Note_off_c, 0, 62, 64
10, 10920, Note_on_c, 0, 62, 89
10, 11053, Note_off_c, 0, 62, 64
10, 11400, Note_on_c, 0, 62, 89
10, 11515, Note_off_c, 0, 62, 64
10, 11520, Note_on_c, 0, 67, 89
10, 11622, Note_off_c, 0, 67, 64
10, 11880, Note_on_c, 0, 67, 88
10, 12016, Note_off_c, 0, 67, 64
10, 12240, Note_on_c, 0, 69, 94
10, 12355, Note_off_c, 0, 69, 64
10, 12480, Note_on_c, 0, 69, 89
10, 12960, Note_off_c, 0, 69, 64
10, 13680, Note_on_c, 0, 67, 102
10, 13831, Note_off_c, 0, 67, 64
10, 13920, Note_on_c, 0, 62, 90
10, 14033, Note_off_c, 0, 62, 64
10, 14160, Note_on_c, 0, 62, 75
10, 14270, Note_off_c, 0, 62, 64
10, 14400, Note_on_c, 0, 67, 94
10, 14520, Note_off_c, 0, 67, 64
10, 14640, Note_on_c, 0, 62, 90
10, 14743, Note_off_c, 0, 62, 64
10, 14760, Note_on_c, 0, 62, 99
10, 14884, Note_off_c, 0, 62, 64
10, 15120, Note_on_c, 0, 62, 84
10, 15251, Note_off_c, 0, 62, 64
10, 15360, Note_on_c, 0, 66, 85
10, 15544, Note_off_c, 0, 66, 64
10, 15720, Note_on_c, 0, 66, 85
10, 15904, Note_off_c, 0, 66, 64
10, 16080, Note_on_c, 0, 67, 88
10, 16217, Note_off_c, 0, 67, 64
10, 16320, Note_on_c, 0, 67, 86
10, 16812, Note_off_c, 0, 67, 64
10, 17520, Note_on_c, 0, 67, 88
10, 17726, Note_off_c, 0, 67, 64
10, 17760, Note_on_c, 0, 62, 90
10, 17893, Note_off_c, 0, 62, 64
10, 18000, Note_on_c, 0, 62, 67
10, 18112, Note_off_c, 0, 62, 64
10, 18240, Note_on_c, 0, 67, 94
10, 18414, Note_off_c, 0, 67, 64
10, 18480, Note_on_c, 0, 62, 87
10, 18552, Note_off_c, 0, 62, 64
10, 18600, Note_on_c, 0, 62, 93
10, 18736, Note_off_c, 0, 62, 64
10, 18960, Note_on_c, 0, 67, 95
10, 19047, Note_off_c, 0, 67, 64
10, 19200, Note_on_c, 0, 67, 86
10, 19475, Note_off_c, 0, 67, 64
10, 19560, Note_on_c, 0, 67, 89
10, 19777, Note_off_c, 0, 67, 64
10, 19920, Note_on_c, 0, 69, 98
10, 20051, Note_off_c, 0, 69, 64
10, 20160, Note_on_c, 0, 69, 108
10, 20615, Note_off_c, 0, 69, 64
10, 21120, Note_on_c, 0, 71, 98
10, 21307, Note_off_c, 0, 71, 64
10, 21480, Note_on_c, 0, 71, 92
10, 21721, Note_off_c, 0, 71, 64
10, 22080, Note_on_c, 0, 71, 94
10, 22320, Note_on_c, 0, 69, 76
10, 22412, Note_off_c, 0, 71, 64
10, 22796, Note_off_c, 0, 69, 64
10, 22800, Note_on_c, 0, 67, 67
10, 23028, Note_off_c, 0, 67, 64
10, 23040, Note_on_c, 0, 69, 85
10, 23480, Note_off_c, 0, 69, 64
10, 24240, Note_on_c, 0, 71, 88
10, 24480, Note_on_c, 0, 69, 77
10, 24516, Note_off_c, 0, 71, 64
10, 24720, Note_on_c, 0, 67, 85
10, 24755, Note_off_c, 0, 69, 64
10, 24849, Note_off_c, 0, 67, 64
10, 24960, Note_on_c, 0, 67, 87
10, 25160, Note_off_c, 0, 67, 64
10, 26160, Note_on_c, 0, 71, 93
10, 26400, Note_on_c, 0, 69, 84
10, 26428, Note_off_c, 0, 71, 64
10, 26619, Note_off_c, 0, 69, 64
10, 26640, Note_on_c, 0, 67, 87
10, 26840, Note_off_c, 0, 67, 64
10, 26880, Note_on_c, 0, 69, 93
10, 27134, Note_off_c, 0, 69, 64
10, 28080, Note_on_c, 0, 71, 90
10, 28320, Note_off_c, 0, 71, 64
10, 28320, Note_on_c, 0, 69, 84
10, 28560, Note_on_c, 0, 67, 81
10, 28564, Note_off_c, 0, 69, 64
10, 28691, Note_off_c, 0, 67, 64
10, 28800, Note_on_c, 0, 67, 87
10, 29079, Note_off_c, 0, 67, 64
10, 30000, Note_on_c, 0, 67, 93
10, 30236, Note_off_c, 0, 67, 64
10, 30240, Note_on_c, 0, 62, 87
10, 30474, Note_off_c, 0, 62, 64
10, 30480, Note_on_c, 0, 67, 84
10, 30595, Note_off_c, 0, 67, 64
10, 30720, Note_on_c, 0, 67, 80
10, 30960, Note_off_c, 0, 67, 64
10, 31920, Note_on_c, 0, 71, 90
10, 32160, Note_on_c, 0, 69, 81
10, 32193, Note_off_c, 0, 71, 64
10, 32363, Note_off_c, 0, 69, 64
10, 32400, Note_on_c, 0, 67, 85
10, 32511, Note_off_c, 0, 67, 64
10, 32640, Note_on_c, 0, 67, 99
10, 32888, Note_off_c, 0, 67, 64
10, 33840, Note_on_c, 0, 71, 88
10, 34064, Note_off_c, 0, 71, 64
10, 34080, Note_on_c, 0, 69, 79
10, 34320, Note_on_c, 0, 67, 84
10, 34338, Note_off_c, 0, 69, 64
10, 34446, Note_off_c, 0, 67, 64
10, 34560, Note_on_c, 0, 69, 100
10, 34831, Note_off_c, 0, 69, 64
10, 35760, Note_on_c, 0, 69, 70
10, 36000, Note_off_c, 0, 69, 64
10, 36000, Note_on_c, 0, 74, 87
10, 36240, Note_on_c, 0, 71, 65
10, 36252, Note_off_c, 0, 74, 64
10, 36353, Note_off_c, 0, 71, 64
10, 36480, Note_on_c, 0, 69, 64
10, 36783, Note_off_c, 0, 69, 64
10, 37200, Note_on_c, 0, 71, 93
10, 37572, Note_off_c, 0, 71, 64
10, 37920, Note_on_c, 0, 69, 99
10, 38224, Note_off_c, 0, 69, 64
10, 38280, Note_on_c, 0, 67, 99
10, 38701, Note_off_c, 0, 67, 64
10, 39840, Note_on_c, 0, 67, 74
10, 40057, Note_off_c, 0, 67, 64
10, 40320, Note_on_c, 0, 67, 92
10, 40320, Note_on_c, 0, 71, 92
10, 40524, Note_off_c, 0, 67, 64
10, 40524, Note_off_c, 0, 71, 64
10, 41040, Note_on_c, 0, 67, 92
10, 41040, Note_on_c, 0, 71, 92
10, 41229, Note_off_c, 0, 67, 64
10, 41229, Note_off_c, 0, 71, 64
10, 41760, Note_on_c, 0, 67, 81
10, 41760, Note_on_c, 0, 71, 81
10, 41910, Note_off_c, 0, 67, 64
10, 41910, Note_off_c, 0, 71, 64
10, 44160, Note_on_c, 0, 67, 95
10, 44160, Note_on_c, 0, 71, 95
10, 44405, Note_off_c, 0, 67, 64
10, 44405, Note_off_c, 0, 71, 64
10, 44880, Note_on_c, 0, 67, 95
10, 44880, Note_on_c, 0, 71, 95
10, 45038, Note_off_c, 0, 67, 64
10, 45038, Note_off_c, 0, 71, 64
10, 45600, Note_on_c, 0, 67, 82
10, 45600, Note_on_c, 0, 71, 82
10, 45773, Note_off_c, 0, 67, 64
10, 45773, Note_off_c, 0, 71, 64
10, 48000, Note_on_c, 0, 71, 94
10, 48209, Note_off_c, 0, 71, 64
10, 48720, Note_on_c, 0, 71, 94
10, 48895, Note_off_c, 0, 71, 64
10, 49440, Note_on_c, 0, 71, 94
10, 49641, Note_off_c, 0, 71, 64
10, 51840, Note_on_c, 0, 71, 94
10, 52051, Note_off_c, 0, 71, 64
10, 52560, Note_on_c, 0, 71, 95
10, 52714, Note_off_c, 0, 71, 64
10, 53280, Note_on_c, 0, 71, 101
10, 53501, Note_off_c, 0, 71, 64
10, 54000, Note_on_c, 0, 67, 95
10, 54214, Note_off_c, 0, 67, 64
10, 54480, Note_on_c, 0, 62, 90
10, 54639, Note_off_c, 0, 62, 64
10, 54720, Note_on_c, 0, 69, 89
10, 54893, Note_off_c, 0, 69, 64
10, 54960, Note_on_c, 0, 67, 96
10, 55266, Note_off_c, 0, 67, 64
10, 71040, Note_on_c, 0, 67, 92
10, 71220, Note_off_c, 0, 67, 64
10, 71520, Note_on_c, 0, 67, 82
10, 71634, Note_off_c, 0, 67, 64
10, 71760, Note_on_c, 0, 67, 66
10, 71863, Note_off_c, 0, 67, 64
10, 72000, Note_on_c, 0, 67, 92
10, 72240, Note_off_c, 0, 67, 64
10, 72240, Note_on_c, 0, 66, 79
10, 72306, Note_off_c, 0, 66, 64
10, 72360, Note_on_c, 0, 67, 89
10, 72493, Note_off_c, 0, 67, 64
10, 72840, Note_on_c, 0, 62, 89
10, 72955, Note_off_c, 0, 62, 64
10, 72960, Note_on_c, 0, 67, 89
10, 73062, Note_off_c, 0, 67, 64
10, 73320, Note_on_c, 0, 67, 88
10, 73456, Note_off_c, 0, 67, 64
10, 73680, Note_on_c, 0, 71, 94
10, 73795, Note_off_c, 0, 71, 64
10, 73920, Note_on_c, 0, 69, 89
10, 74400, Note_off_c, 0, 69, 64
10, 74880, Note_on_c, 0, 67, 102
10, 75031, Note_off_c, 0, 67, 64
10, 75360, Note_on_c, 0, 67, 90
10, 75473, Note_off_c, 0, 67, 64
10, 75600, Note_on_c, 0, 66, 75
10, 75710, Note_off_c, 0, 66, 64
10, 75840, Note_on_c, 0, 67, 94
10, 75960, Note_off_c, 0, 67, 64
10, 76080, Note_on_c, 0, 66, 90
10, 76183, Note_off_c, 0, 66, 64
10, 76200, Note_on_c, 0, 67, 99
10, 76324, Note_off_c, 0, 67, 64
10, 76560, Note_on_c, 0, 67, 84
10, 76691, Note_off_c, 0, 67, 64
10, 76800, Note_on_c, 0, 66, 85
10, 76984, Note_off_c, 0, 66, 64
10, 77160, Note_on_c, 0, 66, 85
10, 77280, Note_off_c, 0, 66, 64
10, 77520, Note_on_c, 0, 69, 88
10, 77657, Note_off_c, 0, 69, 64
10, 77760, Note_on_c, 0, 67, 86
10, 78600, Note_off_c, 0, 67, 64
10, 78960, Note_on_c, 0, 67, 88
10, 79166, Note_off_c, 0, 67, 64
10, 79200, Note_on_c, 0, 62, 90
10, 79333, Note_off_c, 0, 62, 64
10, 79440, Note_on_c, 0, 62, 67
10, 79552, Note_off_c, 0, 62, 64
10, 79680, Note_on_c, 0, 67, 94
10, 79854, Note_off_c, 0, 67, 64
10, 79920, Note_on_c, 0, 62, 87
10, 79992, Note_off_c, 0, 62, 64
10, 80040, Note_on_c, 0, 62, 93
10, 80176, Note_off_c, 0, 62, 64
10, 80400, Note_on_c, 0, 67, 95
10, 80487, Note_off_c, 0, 67, 64
10, 80640, Note_on_c, 0, 67, 86
10, 80915, Note_off_c, 0, 67, 64
10, 81000, Note_on_c, 0, 67, 89
10, 81217, Note_off_c, 0, 67, 64
10, 81360, Note_on_c, 0, 69, 98
10, 81491, Note_off_c, 0, 69, 64
10, 81600, Note_on_c, 0, 69, 108
10, 82055, Note_off_c, 0, 69, 64
10, 82560, Note_on_c, 0, 71, 98
10, 82747, Note_off_c, 0, 71, 64
10, 82920, Note_on_c, 0, 71, 92
10, 83161, Note_off_c, 0, 71, 64
10, 83520, Note_on_c, 0, 71, 94
10, 83760, Note_on_c, 0, 69, 76
10, 83852, Note_off_c, 0, 71, 64
10, 84236, Note_off_c, 0, 69, 64
10, 84240, Note_on_c, 0, 67, 67
10, 84468, Note_off_c, 0, 67, 64
10, 84480, Note_on_c, 0, 69, 85
10, 85440, Note_off_c, 0, 69, 64
10, 85680, Note_on_c, 0, 71, 88
10, 85920, Note_on_c, 0, 69, 77
10, 85956, Note_off_c, 0, 71, 64
10, 86160, Note_on_c, 0, 67, 85
10, 86195, Note_off_c, 0, 69, 64
10, 86289, Note_off_c, 0, 67, 64
10, 86400, Note_on_c, 0, 67, 87
10, 86600, Note_off_c, 0, 67, 64
10, 87600, Note_on_c, 0, 71, 93
10, 87840, Note_on_c, 0, 69, 84
10, 87868, Note_off_c, 0, 71, 64
10, 88059, Note_off_c, 0, 69, 64
10, 88080, Note_on_c, 0, 67, 87
10, 88280, Note_off_c, 0, 67, 64
10, 88320, Note_on_c, 0, 69, 93
10, 88574, Note_off_c, 0, 69, 64
10, 89520, Note_on_c, 0, 71, 90
10, 89760, Note_off_c, 0, 71, 64
10, 89760, Note_on_c, 0, 69, 84
10, 90000, Note_on_c, 0, 67, 81
10, 90004, Note_off_c, 0, 69, 64
10, 90131, Note_off_c, 0, 67, 64
10, 90240, Note_on_c, 0, 67, 87
10, 90519, Note_off_c, 0, 67, 64
10, 91440, Note_on_c, 0, 67, 93
10, 91676, Note_off_c, 0, 67, 64
10, 91680, Note_on_c, 0, 62, 87
10, 91914, Note_off_c, 0, 62, 64
10, 91920, Note_on_c, 0, 67, 84
10, 92035, Note_off_c, 0, 67, 64
10, 92160, Note_on_c, 0, 67, 80
10, 92400, Note_off_c, 0, 67, 64
10, 93360, Note_on_c, 0, 71, 90
10, 93600, Note_on_c, 0, 69, 81
10, 93633, Note_off_c, 0, 71, 64
10, 93803, Note_off_c, 0, 69, 64
10, 93840, Note_on_c, 0, 67, 85
10, 93951, Note_off_c, 0, 67, 64
10, 94080, Note_on_c, 0, 67, 99
10, 94328, Note_off_c, 0, 67, 64
10, 95280, Note_on_c, 0, 71, 88
10, 95504, Note_off_c, 0, 71, 64
10, 95520, Note_on_c, 0, 69, 79
10, 95760, Note_on_c, 0, 67, 84
10, 95778, Note_off_c, 0, 69, 64
10, 95886, Note_off_c, 0, 67, 64
10, 96000, Note_on_c, 0, 69, 100
10, 96271, Note_off_c, 0, 69, 64
10, 97200, Note_on_c, 0, 69, 70
10, 97440, Note_off_c, 0, 69, 64
10, 97440, Note_on_c, 0, 74, 87
10, 97680, Note_on_c, 0, 71, 65
10, 97692, Note_off_c, 0, 74, 64
10, 97793, Note_off_c, 0, 71, 64
10, 97920, Note_on_c, 0, 69, 64
10, 98223, Note_off_c, 0, 69, 64
10, 98640, Note_on_c, 0, 71, 93
10, 99012, Note_off_c, 0, 71, 64
10, 99360, Note_on_c, 0, 69, 99
10, 99664, Note_off_c, 0, 69, 64
10, 99720, Note_on_c, 0, 67, 99
10, 100141, Note_off_c, 0, 67, 64
10, 101280, Note_on_c, 0, 67, 74
10, 101497, Note_off_c, 0, 67, 64
10, 101760, Note_on_c, 0, 67, 92
10, 101760, Note_on_c, 0, 71, 92
10, 101964, Note_off_c, 0, 67, 64
10, 101964, Note_off_c, 0, 71, 64
10, 102480, Note_on_c, 0, 67, 92
10, 102480, Note_on_c, 0, 71, 92
10, 102669, Note_off_c, 0, 67, 64
10, 102669, Note_off_c, 0, 71, 64
10, 103200, Note_on_c, 0, 67, 81
10, 103200, Note_on_c, 0, 71, 81
10, 103350, Note_off_c, 0, 67, 64
10, 103350, Note_off_c, 0, 71, 64
10, 105600, Note_on_c, 0, 67, 95
10, 105600, Note_on_c, 0, 71, 95
10, 105845, Note_off_c, 0, 67, 64
10, 105845, Note_off_c, 0, 71, 64
10, 106320, Note_on_c, 0, 67, 95
10, 106320, Note_on_c, 0, 71, 95
10, 106478, Note_off_c, 0, 67, 64
10, 106478, Note_off_c, 0, 71, 64
10, 107040, Note_on_c, 0, 67, 82
10, 107040, Note_on_c, 0, 71, 82
10, 107213, Note_off_c, 0, 67, 64
10, 107213, Note_off_c, 0, 71, 64
10, 109440, Note_on_c, 0, 71, 94
10, 109649, Note_off_c, 0, 71, 64
10, 110160, Note_on_c, 0, 71, 94
10, 110335, Note_off_c, 0, 71, 64
10, 110880, Note_on_c, 0, 71, 94
10, 111081, Note_off_c, 0, 71, 64
10, 113280, Note_on_c, 0, 71, 94
10, 113491, Note_off_c, 0, 71, 64
10, 114000, Note_on_c, 0, 71, 95
10, 114154, Note_off_c, 0, 71, 64
10, 114720, Note_on_c, 0, 71, 101
10, 114941, Note_off_c, 0, 71, 64
10, 115440, Note_on_c, 0, 67, 95
10, 115654, Note_off_c, 0, 67, 64
10, 115920, Note_on_c, 0, 62, 90
10, 116079, Note_off_c, 0, 62, 64
10, 116160, Note_on_c, 0, 69, 89
10, 116333, Note_off_c, 0, 69, 64
10, 116400, Note_on_c, 0, 67, 96
10, 116706, Note_off_c, 0, 67, 64
10, 117120, Note_on_c, 0, 67, 99
10, 117277, Note_off_c, 0, 67, 64
10, 117360, Note_on_c, 0, 69, 89
10, 117472, Note_off_c, 0, 69, 64
10, 117600, Note_on_c, 0, 71, 100
10, 117720, Note_off_c, 0, 71, 64
10, 117840, Note_on_c, 0, 69, 105
10, 118067, Note_off_c, 0, 69, 64
10, 118320, Note_on_c, 0, 67, 105
10, 118524, Note_off_c, 0, 67, 64
10, 119040, Note_on_c, 0, 67, 102
10, 119174, Note_off_c, 0, 67, 64
10, 119280, Note_on_c, 0, 69, 90
10, 119390, Note_off_c, 0, 69, 64
10, 119520, Note_on_c, 0, 71, 105
10, 119668, Note_off_c, 0, 71, 64
10, 119760, Note_on_c, 0, 67, 99
10, 120047, Note_off_c, 0, 67, 64
10, 120240, Note_on_c, 0, 69, 102
10, 120582, Note_off_c, 0, 69, 64
10, 120960, Note_on_c, 0, 67, 96
10, 121131, Note_off_c, 0, 67, 64
10, 121200, Note_on_c, 0, 69, 93
10, 121328, Note_off_c, 0, 69, 64
10, 121440, Note_on_c, 0, 71, 97
10, 121586, Note_off_c, 0, 71, 64
10, 121680, Note_on_c, 0, 69, 106
10, 122029, Note_off_c, 0, 69, 64
10, 122160, Note_on_c, 0, 67, 100
10, 122525, Note_off_c, 0, 67, 64
10, 122880, Note_on_c, 0, 67, 102
10, 123026, Note_off_c, 0, 67, 64
10, 123120, Note_on_c, 0, 69, 99
10, 123241, Note_off_c, 0, 69, 64
10, 123360, Note_on_c, 0, 71, 99
10, 123493, Note_off_c, 0, 71, 64
10, 123600, Note_on_c, 0, 74, 106
10, 123837, Note_off_c, 0, 74, 64
10, 123960, Note_on_c, 0, 71, 100
10, 124168, Note_off_c, 0, 71, 64
10, 124320, Note_on_c, 0, 69, 81
10, 124539, Note_off_c, 0, 69, 64
10, 124560, Note_on_c, 0, 67, 89
10, 124671, Note_off_c, 0, 67, 64
10, 124800, Note_on_c, 0, 67, 95
10, 124973, Note_off_c, 0, 67, 64
10, 125040, Note_on_c, 0, 69, 85
10, 125153, Note_off_c, 0, 69, 64
10, 125280, Note_on_c, 0, 71, 97
10, 125421, Note_off_c, 0, 71, 64
10, 125520, Note_on_c, 0, 69, 100
10, 125792, Note_off_c, 0, 69, 64
10, 126000, Note_on_c, 0, 67, 99
10, 126381, Note_off_c, 0, 67, 64
10, 126720, Note_on_c, 0, 67, 97
10, 126907, Note_off_c, 0, 67, 64
10, 126960, Note_on_c, 0, 69, 85
10, 127091, Note_off_c, 0, 69, 64
10, 127200, Note_on_c, 0, 71, 93
10, 127339, Note_off_c, 0, 71, 64
10, 127440, Note_on_c, 0, 69, 92
10, 127656, Note_off_c, 0, 69, 64
10, 127920, Note_on_c, 0, 71, 99
10, 128160, Note_on_c, 0, 69, 87
10, 128205, Note_off_c, 0, 71, 64
10, 128400, Note_off_c, 0, 69, 64
10, 128400, Note_on_c, 0, 67, 92
10, 128530, Note_off_c, 0, 67, 64
10, 128640, Note_on_c, 0, 67, 96
10, 128880, Note_on_c, 0, 69, 76
10, 128899, Note_off_c, 0, 67, 64
10, 129004, Note_off_c, 0, 69, 64
10, 129120, Note_on_c, 0, 71, 89
10, 129253, Note_off_c, 0, 71, 64
10, 129360, Note_on_c, 0, 69, 95
10, 129640, Note_off_c, 0, 69, 64
10, 129840, Note_on_c, 0, 67, 92
10, 130216, Note_off_c, 0, 67, 64
10, 130560, Note_on_c, 0, 67, 90
10, 130761, Note_off_c, 0, 67, 64
10, 130800, Note_on_c, 0, 69, 85
10, 130930, Note_off_c, 0, 69, 64
10, 131040, Note_on_c, 0, 71, 92
10, 131170, Note_off_c, 0, 71, 64
10, 131280, Note_on_c, 0, 74, 102
10, 131559, Note_off_c, 0, 74, 64
10, 131760, Note_on_c, 0, 74, 93
10, 131860, Note_off_c, 0, 74, 64
10, 132000, Note_on_c, 0, 74, 75
10, 132107, Note_off_c, 0, 74, 64
10, 132240, Note_on_c, 0, 74, 100
10, 132349, Note_off_c, 0, 74, 64
10, 132480, Note_on_c, 0, 67, 92
10, 132480, Note_on_c, 0, 71, 92
10, 132684, Note_off_c, 0, 67, 64
10, 132684, Note_off_c, 0, 71, 64
10, 133200, Note_on_c, 0, 67, 92
10, 133200, Note_on_c, 0, 71, 92
10, 133389, Note_off_c, 0, 67, 64
10, 133389, Note_off_c, 0, 71, 64
10, 133920, Note_on_c, 0, 67, 81
10, 133920, Note_on_c, 0, 71, 81
10, 134070, Note_off_c, 0, 67, 64
10, 134070, Note_off_c, 0, 71, 64
10, 134640, Note_on_c, 0, 71, 98
10, 134899, Note_off_c, 0, 71, 64
10, 135120, Note_on_c, 0, 67, 86
10, 135285, Note_off_c, 0, 67, 64
10, 135360, Note_on_c, 0, 71, 102
10, 135588, Note_off_c, 0, 71, 64
10, 135720, Note_on_c, 0, 69, 88
10, 135971, Note_off_c, 0, 69, 64
